municipio,query,place_id,name,types,lat,lon,distance_m,formattedAddress
Villamalea,crossfit en Villamalea,ChIJK6mZbgAdZw0R4_B3PaKWaV4,Polideportivo de Villamalea,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,39.3628553,-1.6043513999999999,616.2328772753531,
Villamalea,entrenamiento personal en Villamalea,ChIJSTfQ5B4dZw0R08guspqfnGo,OMNIFIT - CENTRO DEPORTIVO,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,39.3606228,-1.5984338,271.75380016497013,
Villamalea,entrenamiento personal en Villamalea,ChIJyXWiR5oeZw0RbFSnToT4sPg,Area Sport,establishment;gym;health;point_of_interest;sports_activity_location,39.3652304,-1.5908951999999998,601.0596352438371,
Villarrobledo,gimnasio en Villarrobledo,ChIJcz87EJiHaA0Rff26WDgOhjQ,S2 fitness Villarrobledo.,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,39.271700599999996,-2.5881488,1214.590837525114,
Villarrobledo,gimnasio en Villarrobledo,ChIJy4QTlcOHaA0R1FCmLpGotK0,FRAILE Gym Octavio Cuartero.,establishment;gym;health;point_of_interest;sports_activity_location,39.2668666,-2.6054174,368.81508168117176,
Villarrobledo,gimnasio en Villarrobledo,ChIJnUzwrVSHaA0Rc3poMZBvvhY,FRAILE GYM Reyes Católicos.,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,39.2741432,-2.5922826999999997,1028.686527087416,
Villarrobledo,gimnasio en Villarrobledo,ChIJ73H6_xGHaA0RHKUOAcTYkPs,Human Club SC,consultant;establishment;gym;health;point_of_interest;service;sports_activity_location;sports_complex;sports_school,39.276129999999995,-2.5901799999999997,1309.6865297957881,
Villarrobledo,gimnasio en Villarrobledo,ChIJZX94ltuHaA0RV4qpD2KIHWI,V-LAB CENTRO DE ENTRENAMIENTO PERSONAL.,establishment;fitness_center;gym;health;point_of_interest;service;sports_activity_location;sports_complex;sports_school,39.2659943,-2.5971254,461.07080615124323,
Villarrobledo,gimnasio en Villarrobledo,ChIJ0RqLEdyHaA0RN2_3lJwQ0OY,Centro Deportivo Tiger,establishment;gym;health;point_of_interest;sports_activity_location,39.2658123,-2.6130826,1029.9714658469104,
Villarrobledo,gimnasio en Villarrobledo,ChIJxXIytJaHaA0RT4WbtIf2OyA,VDO training.,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,39.2742752,-2.5889564,1271.5881357688243,
Villarrobledo,gimnasio en Villarrobledo,ChIJDxrtExGHaA0R7R-dpJHJQPo,Studio 11,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school;yoga_studio,39.271479899999996,-2.603195,378.8695000943562,
Villarrobledo,gimnasio en Villarrobledo,ChIJBdQJNbqHaA0Rd2d62FOTS70,GIMNASIO Sipchin.,establishment;point_of_interest;store,39.2631543,-2.5928858,942.0407376970137,
Villarrobledo,gimnasio en Villarrobledo,ChIJz3SbvJWHaA0RCiM836qACh8,Complejo Polideportivo Municipal “Barrio Asturias” de Villarrobledo,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,39.2763679,-2.5982555,939.5861726683994,
Villarrobledo,gimnasio en Villarrobledo,ChIJV-R-vvOHaA0RKC82jDfPELA,The Garden Yoga,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school;yoga_studio,39.2727522,-2.6035718,522.763578756399,
Villarrobledo,gimnasio en Villarrobledo,ChIJ9Xg798GHaA0RvYJFkR3PCQw,Udance Academy,educational_institution;establishment;gym;health;physiotherapist;point_of_interest;school;service;sports_activity_location;sports_complex;sports_school,39.2701093,-2.6037828999999997,276.21016040881193,
Villarrobledo,gimnasio en Villarrobledo,ChIJh50y0cWHaA0RspGOBW7Qh-g,Personal Pilates,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,39.2625963,-2.604335,679.2214835350517,
Villarrobledo,fitness en Villarrobledo,ChIJcz87EJiHaA0Rff26WDgOhjQ,S2 fitness Villarrobledo.,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,39.271700599999996,-2.5881488,1214.590837525114,
Villarrobledo,fitness en Villarrobledo,ChIJy4QTlcOHaA0R1FCmLpGotK0,FRAILE Gym Octavio Cuartero.,establishment;gym;health;point_of_interest;sports_activity_location,39.2668666,-2.6054174,368.81508168117176,
Villarrobledo,fitness en Villarrobledo,ChIJnUzwrVSHaA0Rc3poMZBvvhY,FRAILE GYM Reyes Católicos.,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,39.2741432,-2.5922826999999997,1028.686527087416,
Villarrobledo,fitness en Villarrobledo,ChIJZX94ltuHaA0RV4qpD2KIHWI,V-LAB CENTRO DE ENTRENAMIENTO PERSONAL.,establishment;fitness_center;gym;health;point_of_interest;service;sports_activity_location;sports_complex;sports_school,39.2659943,-2.5971254,461.07080615124323,
Villarrobledo,fitness en Villarrobledo,ChIJxXIytJaHaA0RT4WbtIf2OyA,VDO training.,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,39.2742752,-2.5889564,1271.5881357688243,
Villarrobledo,centro deportivo en Villarrobledo,ChIJz3SbvJWHaA0RCiM836qACh8,Complejo Polideportivo Municipal “Barrio Asturias” de Villarrobledo,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,39.2763679,-2.5982555,939.5861726683994,
Villarrobledo,centro deportivo en Villarrobledo,ChIJcz87EJiHaA0Rff26WDgOhjQ,S2 fitness Villarrobledo.,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,39.271700599999996,-2.5881488,1214.590837525114,
Villarrobledo,centro deportivo en Villarrobledo,ChIJoQWw4-iHaA0RKVhRk4-cBh8,Pabellón Deportivo Municipal “Pintores”,establishment;point_of_interest;sports_activity_location;sports_complex,39.2742179,-2.6071253,812.3978475486144,
Villarrobledo,centro deportivo en Villarrobledo,ChIJkWOSCsKHaA0Rp19jPsYXbxE,Club Polideportivo Villarrobledo.,association_or_organization;establishment;point_of_interest;sports_club,39.2709948,-2.6048494,410.8261394390497,
Villarrobledo,centro deportivo en Villarrobledo,ChIJL2hdTOiHaA0RQF578gqP-P0,Polideportivo Público Municipal de Villarrobledo.,establishment;point_of_interest;sports_activity_location;sports_complex,39.2725316,-2.6070558999999998,665.8352349427631,
Villarrobledo,centro deportivo en Villarrobledo,ChIJk9-FA9mHaA0R6kIsyut5svo,Complejo Polideportivo Municipal “Barrio Socuéllamos” de Villarrobledo,establishment;point_of_interest;sports_activity_location;sports_complex,39.268960799999995,-2.6171658,1345.0499075799128,
Villarrobledo,centro deportivo en Villarrobledo,ChIJ0RqLEdyHaA0RN2_3lJwQ0OY,Centro Deportivo Tiger,establishment;gym;health;point_of_interest;sports_activity_location,39.2658123,-2.6130826,1029.9714658469104,
Villarrobledo,centro deportivo en Villarrobledo,ChIJR6uFDLuHaA0Rx5JmzDppzt4,Pabellón Polideportivo Municipal “JUAN VALERO-SAN ANTÓN” de Villarrobledo.,establishment;point_of_interest;sports_activity_location;sports_complex,39.264518300000006,-2.5913051,978.8692432459834,
Villarrobledo,centro deportivo en Villarrobledo,ChIJy4QTlcOHaA0R1FCmLpGotK0,FRAILE Gym Octavio Cuartero.,establishment;gym;health;point_of_interest;sports_activity_location,39.2668666,-2.6054174,368.81508168117176,
Villarrobledo,centro deportivo en Villarrobledo,ChIJnUzwrVSHaA0Rc3poMZBvvhY,FRAILE GYM Reyes Católicos.,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,39.2741432,-2.5922826999999997,1028.686527087416,
Villarrobledo,centro deportivo en Villarrobledo,ChIJG4OxOW99aA0RmzxdLwUKy7Y,“LAS TINAJAS” Club Deportivo y Cultural .,association_or_organization;establishment;point_of_interest;sports_club,39.303718499999995,-2.5933047,4000.2992265570538,
Villarrobledo,centro deportivo en Villarrobledo,ChIJ73H6_xGHaA0RHKUOAcTYkPs,Human Club SC,consultant;establishment;gym;health;point_of_interest;service;sports_activity_location;sports_complex;sports_school,39.276129999999995,-2.5901799999999997,1309.6865297957881,
Villarrobledo,centro deportivo en Villarrobledo,ChIJxXIytJaHaA0RT4WbtIf2OyA,VDO training.,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,39.2742752,-2.5889564,1271.5881357688243,
Villarrobledo,centro deportivo en Villarrobledo,ChIJ1dmraACHaA0Rms3kRa_l_QA,Pabellón Virgen de la Caridad,establishment;point_of_interest;sports_activity_location;sports_complex,39.2683154,-2.6015634999999997,6.845033885062867e-11,
Villarrobledo,centro deportivo en Villarrobledo,ChIJZX94ltuHaA0RV4qpD2KIHWI,V-LAB CENTRO DE ENTRENAMIENTO PERSONAL.,establishment;fitness_center;gym;health;point_of_interest;service;sports_activity_location;sports_complex;sports_school,39.2659943,-2.5971254,461.07080615124323,
Villarrobledo,pilates en Villarrobledo,ChIJDxrtExGHaA0R7R-dpJHJQPo,Studio 11,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school;yoga_studio,39.271479899999996,-2.603195,378.8695000943562,
Villarrobledo,pilates en Villarrobledo,ChIJh50y0cWHaA0RspGOBW7Qh-g,Personal Pilates,establishment;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school,39.2625963,-2.604335,679.2214835350517,
Villarrobledo,pilates en Villarrobledo,ChIJV-R-vvOHaA0RKC82jDfPELA,The Garden Yoga,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school;yoga_studio,39.2727522,-2.6035718,522.763578756399,
Villarrobledo,pilates en Villarrobledo,ChIJ9Xg798GHaA0RvYJFkR3PCQw,Udance Academy,educational_institution;establishment;gym;health;physiotherapist;point_of_interest;school;service;sports_activity_location;sports_complex;sports_school,39.2701093,-2.6037828999999997,276.21016040881193,
Villarrobledo,pilates en Villarrobledo,ChIJZX94ltuHaA0RV4qpD2KIHWI,V-LAB CENTRO DE ENTRENAMIENTO PERSONAL.,establishment;fitness_center;gym;health;point_of_interest;service;sports_activity_location;sports_complex;sports_school,39.2659943,-2.5971254,461.07080615124323,
Villarrobledo,yoga en Villarrobledo,ChIJV-R-vvOHaA0RKC82jDfPELA,The Garden Yoga,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school;yoga_studio,39.2727522,-2.6035718,522.763578756399,
Villarrobledo,yoga en Villarrobledo,ChIJDxrtExGHaA0R7R-dpJHJQPo,Studio 11,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school;yoga_studio,39.271479899999996,-2.603195,378.8695000943562,
Villarrobledo,crossfit en Villarrobledo,ChIJxXIytJaHaA0RT4WbtIf2OyA,VDO training.,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,39.2742752,-2.5889564,1271.5881357688243,
Villarrobledo,entrenamiento personal en Villarrobledo,ChIJZX94ltuHaA0RV4qpD2KIHWI,V-LAB CENTRO DE ENTRENAMIENTO PERSONAL.,establishment;fitness_center;gym;health;point_of_interest;service;sports_activity_location;sports_complex;sports_school,39.2659943,-2.5971254,461.07080615124323,
Villarrobledo,entrenamiento personal en Villarrobledo,ChIJcz87EJiHaA0Rff26WDgOhjQ,S2 fitness Villarrobledo.,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,39.271700599999996,-2.5881488,1214.590837525114,
Villatoya,gimnasio en Villatoya,ChIJlQY_R08pZw0RYSActCLs7vQ,La libélula.Centro de yoga y permacultura.,establishment;fitness_center;food;food_store;general_store;gym;health;nature_preserve;park;point_of_interest;sports_activity_location;sports_complex;sports_school;store;yoga_studio,39.3334845,-1.339653,68.05168892883981,
Villatoya,fitness en Villatoya,ChIJlQY_R08pZw0RYSActCLs7vQ,La libélula.Centro de yoga y permacultura.,establishment;fitness_center;food;food_store;general_store;gym;health;nature_preserve;park;point_of_interest;sports_activity_location;sports_complex;sports_school;store;yoga_studio,39.3334845,-1.339653,68.05168892883981,
Villatoya,centro deportivo en Villatoya,ChIJlQY_R08pZw0RYSActCLs7vQ,La libélula.Centro de yoga y permacultura.,establishment;fitness_center;food;food_store;general_store;gym;health;nature_preserve;park;point_of_interest;sports_activity_location;sports_complex;sports_school;store;yoga_studio,39.3334845,-1.339653,68.05168892883981,
Villatoya,pilates en Villatoya,ChIJlQY_R08pZw0RYSActCLs7vQ,La libélula.Centro de yoga y permacultura.,establishment;fitness_center;food;food_store;general_store;gym;health;nature_preserve;park;point_of_interest;sports_activity_location;sports_complex;sports_school;store;yoga_studio,39.3334845,-1.339653,68.05168892883981,
Villatoya,yoga en Villatoya,ChIJlQY_R08pZw0RYSActCLs7vQ,La libélula.Centro de yoga y permacultura.,establishment;fitness_center;food;food_store;general_store;gym;health;nature_preserve;park;point_of_interest;sports_activity_location;sports_complex;sports_school;store;yoga_studio,39.3334845,-1.339653,68.05168892883981,
Yeste,gimnasio en Yeste,ChIJEQwqSpTzZQ0Rw-7z8VlLWWs,Instalaciones Deportivas El Llano,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,38.360105399999995,-2.3290332,881.8631247266579,
Yeste,gimnasio en Yeste,ChIJUwsJIqfzZQ0RW6G__4AL5eE,Anahata Yoga,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school;yoga_studio,38.3680853,-2.3181065,420.234298044898,
Yeste,fitness en Yeste,ChIJEQwqSpTzZQ0Rw-7z8VlLWWs,Instalaciones Deportivas El Llano,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,38.360105399999995,-2.3290332,881.8631247266579,
Yeste,fitness en Yeste,ChIJUwsJIqfzZQ0RW6G__4AL5eE,Anahata Yoga,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school;yoga_studio,38.3680853,-2.3181065,420.234298044898,
Yeste,centro deportivo en Yeste,ChIJEQwqSpTzZQ0Rw-7z8VlLWWs,Instalaciones Deportivas El Llano,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,38.360105399999995,-2.3290332,881.8631247266579,
Yeste,centro deportivo en Yeste,ChIJnavTBADzZQ0RHjGX5L4RcsI,Centro de actividades Via Ferrata Yeste,association_or_organization;establishment;point_of_interest;sports_club,38.3639314,-2.3271172,513.7904023827692,
Yeste,centro deportivo en Yeste,ChIJO8HeUxrzZQ0Riv2T3_OWMF0,Aventura Sierra del Segura,adventure_sports_center;establishment;point_of_interest;sports_activity_location;sports_complex,38.369094100000005,-2.3134049,817.966012414846,
Yeste,centro deportivo en Yeste,ChIJUwsJIqfzZQ0RW6G__4AL5eE,Anahata Yoga,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school;yoga_studio,38.3680853,-2.3181065,420.234298044898,
Yeste,pilates en Yeste,ChIJUwsJIqfzZQ0RW6G__4AL5eE,Anahata Yoga,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school;yoga_studio,38.3680853,-2.3181065,420.234298044898,
Yeste,pilates en Yeste,ChIJEQwqSpTzZQ0Rw-7z8VlLWWs,Instalaciones Deportivas El Llano,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,38.360105399999995,-2.3290332,881.8631247266579,
Yeste,yoga en Yeste,ChIJUwsJIqfzZQ0RW6G__4AL5eE,Anahata Yoga,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school;yoga_studio,38.3680853,-2.3181065,420.234298044898,
Yeste,entrenamiento personal en Yeste,ChIJEQwqSpTzZQ0Rw-7z8VlLWWs,Instalaciones Deportivas El Llano,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location,38.360105399999995,-2.3290332,881.8631247266579,
Yeste,entrenamiento personal en Yeste,ChIJUwsJIqfzZQ0RW6G__4AL5eE,Anahata Yoga,establishment;fitness_center;gym;health;point_of_interest;sports_activity_location;sports_complex;sports_school;yoga_studio,38.3680853,-2.3181065,420.234298044898,
